form	lemma	xpostag	freq	corpus_size	lemma_freq	lfpm10	llfpm10	form_length	form_syl_count	lemma_length	lemma_syl_count	hunspell	vowels	suffix	suffix_vowel	suffix_initial
lumenben	lumen	[/N][Ine]	442	8570080167	19534	-0.28756261510886594	1.3578062989248016	8	3	5	2	TRUE	ue	ben	front	C
lumennal	lumen	[/N][Ins]	1	8570080167	19534	-2.932984884457958	1.3578062989248016	8	3	5	2	TRUE	ue	val	back	C
lumennel	lumen	[/N][Ins]	218	8570080167	19534	-0.594528390853353	1.3578062989248016	8	3	5	2	TRUE	ue	vel	front	C
lumeneik	lumen	[/N][Pl.Poss.3Pl][Nom]	1	8570080167	19534	-2.932984884457958	1.3578062989248016	8	4	5	2	TRUE	ue	eik	front	V
lumenei	lumen	[/N][Pl.Poss.3Sg][Nom]	4	8570080167	19534	-2.3309248931299953	1.3578062989248016	7	4	5	2	TRUE	ue	ei	front	V
lumenek	lumen	[/N][Pl][Nom]	79	8570080167	19534	-1.0353577931675164	1.3578062989248016	7	3	5	2	TRUE	ue	ek	front	V
lumenünk	lumen	[/N][Poss.1Pl][Nom]	8	8570080167	19534	-2.0298948974660145	1.3578062989248016	8	3	5	2	TRUE	ue	ünk	front	V
lumened	lumen	[/N][Poss.2Sg][Nom]	1	8570080167	19534	-2.932984884457958	1.3578062989248016	7	3	5	2	TRUE	ue	ed	front	V
lumenük	lumen	[/N][Poss.3Pl][Nom]	17	8570080167	19534	-1.702535963079684	1.3578062989248016	7	3	5	2	TRUE	ue	ük	front	V
lumene	lumen	[/N][Poss.3Sg][Nom]	406	8570080167	19534	-0.3244588508807637	1.3578062989248016	6	3	5	2	TRUE	ue	e	front	V
lumenre	lumen	[/N][Subl]	124	8570080167	19534	-0.8395631992957228	1.3578062989248016	7	3	5	2	TRUE	ue	re	front	C
lumenen	lumen	[/N][Supe]	29	8570080167	19534	-1.4705868865590015	1.3578062989248016	7	3	5	2	TRUE	ue	en	front	V
lumenné	lumen	[/N][Transl]	1	8570080167	19534	-2.932984884457958	1.3578062989248016	7	3	5	2	TRUE	ue	vé	front	C
lumenenként	lumen	[/N][_Distr:nként/Adv]	5	8570080167	19534	-2.234014880121939	1.3578062989248016	11	4	5	2	TRUE	ue	enként	front	V
lumpentől	lumpen	[/N][Abl]	2	8570080167	2066	-2.6319548887939765	0.38214543272564394	9	3	6	2	FALSE	ue	től	front	C
lumpennek	lumpen	[/N][Dat]	36	8570080167	2066	-1.3766823836906703	0.38214543272564394	9	3	6	2	FALSE	ue	nek	front	C
lumpenből	lumpen	[/N][Ela]	8	8570080167	2066	-2.0298948974660145	0.38214543272564394	9	3	6	2	FALSE	ue	ből	front	C
lumpenbe	lumpen	[/N][Ill]	2	8570080167	2066	-2.6319548887939765	0.38214543272564394	8	3	6	2	FALSE	ue	be	front	C
lumpennel	lumpen	[/N][Ins]	10	8570080167	2066	-1.9329848844579576	0.38214543272564394	9	3	6	2	FALSE	ue	vel	front	C
lumpenjei	lumpen	[/N][Pl.Poss.3Sg][Nom]	7	8570080167	2066	-2.087886844443701	0.38214543272564394	9	4	6	2	FALSE	ue	jei	front	C
lumpenek	lumpen	[/N][Pl][Nom]	324	8570080167	2066	-0.4224398742513457	0.38214543272564394	8	3	6	2	FALSE	ue	ek	front	V
lumpenja	lumpen	[/N][Poss.3Sg][Nom]	1	8570080167	2066	-2.932984884457958	0.38214543272564394	8	3	6	2	FALSE	ue	ja	back	C
lumpenje	lumpen	[/N][Poss.3Sg][Nom]	3	8570080167	2066	-2.455863629738295	0.38214543272564394	8	3	6	2	FALSE	ue	je	front	C
lumpenre	lumpen	[/N][Subl]	2	8570080167	2066	-2.6319548887939765	0.38214543272564394	8	3	6	2	FALSE	ue	re	front	C
lumpenen	lumpen	[/N][Supe]	1	8570080167	2066	-2.932984884457958	0.38214543272564394	8	3	6	2	FALSE	ue	en	front	V
lumpenné	lumpen	[/N][Transl]	18	8570080167	2066	-1.6777123793546518	0.38214543272564394	8	3	6	2	FALSE	ue	vé	front	C
lágertól	láger	[/N][Abl]	2	8570080167	14977	-2.6319548887939765	1.242439945332364	8	3	5	2	TRUE	áe	tól	back	C
lágertől	láger	[/N][Abl]	43	8570080167	14977	-1.2995164288783714	1.242439945332364	8	3	5	2	TRUE	áe	től	front	C
lágernél	láger	[/N][Ade]	13	8570080167	14977	-1.819041532151121	1.242439945332364	8	3	5	2	TRUE	áe	nél	front	C
lágerhoz	láger	[/N][All]	2	8570080167	14977	-2.6319548887939765	1.242439945332364	8	3	5	2	TRUE	áe	hoz	back	C
lágerhez	láger	[/N][All]	47	8570080167	14977	-1.2608870265222405	1.242439945332364	8	3	5	2	TRUE	áe	hez	front	C
lágernak	láger	[/N][Dat]	4	8570080167	14977	-2.3309248931299953	1.242439945332364	8	3	5	2	TRUE	áe	nak	back	C
lágernek	láger	[/N][Dat]	173	8570080167	14977	-0.6949387813291624	1.242439945332364	8	3	5	2	TRUE	áe	nek	front	C
lágerról	láger	[/N][Del]	1	8570080167	14977	-2.932984884457958	1.242439945332364	8	3	5	2	TRUE	áe	ról	back	C
lágerről	láger	[/N][Del]	89	8570080167	14977	-0.983594877813045	1.242439945332364	8	3	5	2	TRUE	áe	ről	front	C
lágerból	láger	[/N][Ela]	32	8570080167	14977	-1.427834906138052	1.242439945332364	8	3	5	2	TRUE	áe	ból	back	C
lágerből	láger	[/N][Ela]	490	8570080167	14977	-0.24278880442944417	1.242439945332364	8	3	5	2	TRUE	áe	ből	front	C
lágerba	láger	[/N][Ill]	228	8570080167	14977	-0.575050037457504	1.242439945332364	7	3	5	2	TRUE	áe	ba	back	C
lágerbe	láger	[/N][Ill]	1397	8570080167	14977	0.2122115216562241	1.242439945332364	7	3	5	2	TRUE	áe	be	front	C
lágerban	láger	[/N][Ine]	274	8570080167	14977	-0.49523432163756986	1.242439945332364	8	3	5	2	TRUE	áe	ban	back	C
lágerben	láger	[/N][Ine]	2375	8570080167	14977	0.4426787295029275	1.242439945332364	8	3	5	2	TRUE	áe	ben	front	C
lágerral	láger	[/N][Ins]	1	8570080167	14977	-2.932984884457958	1.242439945332364	8	3	5	2	TRUE	áe	val	back	C
lágerrel	láger	[/N][Ins]	50	8570080167	14977	-1.234014880121939	1.242439945332364	8	3	5	2	TRUE	áe	vel	front	C
lágerei	láger	[/N][Pl.Poss.3Sg][Nom]	32	8570080167	14977	-1.427834906138052	1.242439945332364	7	4	5	2	TRUE	áe	ei	front	V
lágerok	láger	[/N][Pl][Nom]	2	8570080167	14977	-2.6319548887939765	1.242439945332364	7	3	5	2	TRUE	áe	ok	back	V
lágerek	láger	[/N][Pl][Nom]	1781	8570080167	14977	0.3176790350052857	1.242439945332364	7	3	5	2	TRUE	áe	ek	front	V
lágerünk	láger	[/N][Poss.1Pl][Nom]	30	8570080167	14977	-1.4558636297382954	1.242439945332364	8	3	5	2	TRUE	áe	ünk	front	V
lágerem	láger	[/N][Poss.1Sg][Nom]	4	8570080167	14977	-2.3309248931299953	1.242439945332364	7	3	5	2	TRUE	áe	em	front	V
lágerük	láger	[/N][Poss.3Pl][Nom]	7	8570080167	14977	-2.087886844443701	1.242439945332364	7	3	5	2	TRUE	áe	ük	front	V
lágere	láger	[/N][Poss.3Sg][Nom]	50	8570080167	14977	-1.234014880121939	1.242439945332364	6	3	5	2	TRUE	áe	e	front	V
lágerra	láger	[/N][Subl]	4	8570080167	14977	-2.3309248931299953	1.242439945332364	7	3	5	2	TRUE	áe	ra	back	C
lágerre	láger	[/N][Subl]	55	8570080167	14977	-1.192622194963714	1.242439945332364	7	3	5	2	TRUE	áe	re	front	C
lágeron	láger	[/N][Supe]	1	8570080167	14977	-2.932984884457958	1.242439945332364	7	3	5	2	TRUE	áe	on	back	V
lágeren	láger	[/N][Supe]	81	8570080167	14977	-1.024499865579308	1.242439945332364	7	3	5	2	TRUE	áe	en	front	V
lágerrá	láger	[/N][Transl]	1	8570080167	14977	-2.932984884457958	1.242439945332364	7	3	5	2	TRUE	áe	vá	back	C
lágerré	láger	[/N][Transl]	49	8570080167	14977	-1.2427888044294442	1.242439945332364	7	3	5	2	TRUE	áe	vé	front	C
lágerenként	láger	[/N][_Distr:nként/Adv]	2	8570080167	14977	-2.6319548887939765	1.242439945332364	11	4	5	2	TRUE	áe	enként	front	V
lódentől	lóden	[/N][Abl]	16	8570080167	235	-1.728864901802033	-0.5619170221862215	8	3	5	2	TRUE	óe	től	front	C
lódenhez	lóden	[/N][All]	1	8570080167	235	-2.932984884457958	-0.5619170221862215	8	3	5	2	TRUE	óe	hez	front	C
lódennek	lóden	[/N][Dat]	5	8570080167	235	-2.234014880121939	-0.5619170221862215	8	3	5	2	TRUE	óe	nek	front	C
lódenből	lóden	[/N][Ela]	7	8570080167	235	-2.087886844443701	-0.5619170221862215	8	3	5	2	TRUE	óe	ből	front	C
lódenba	lóden	[/N][Ill]	2	8570080167	235	-2.6319548887939765	-0.5619170221862215	7	3	5	2	TRUE	óe	ba	back	C
lódenbe	lóden	[/N][Ill]	3	8570080167	235	-2.455863629738295	-0.5619170221862215	7	3	5	2	TRUE	óe	be	front	C
lódenban	lóden	[/N][Ine]	5	8570080167	235	-2.234014880121939	-0.5619170221862215	8	3	5	2	TRUE	óe	ban	back	C
lódenben	lóden	[/N][Ine]	11	8570080167	235	-1.8915921992997329	-0.5619170221862215	8	3	5	2	TRUE	óe	ben	front	C
lódennel	lóden	[/N][Ins]	1	8570080167	235	-2.932984884457958	-0.5619170221862215	8	3	5	2	TRUE	óe	vel	front	C
lódenek	lóden	[/N][Pl][Nom]	2	8570080167	235	-2.6319548887939765	-0.5619170221862215	7	3	5	2	TRUE	óe	ek	front	V
lódenem	lóden	[/N][Poss.1Sg][Nom]	4	8570080167	235	-2.3309248931299953	-0.5619170221862215	7	3	5	2	TRUE	óe	em	front	V
lódenja	lóden	[/N][Poss.3Sg][Nom]	1	8570080167	235	-2.932984884457958	-0.5619170221862215	7	3	5	2	TRUE	óe	ja	back	C
lódenre	lóden	[/N][Subl]	1	8570080167	235	-2.932984884457958	-0.5619170221862215	7	3	5	2	TRUE	óe	re	front	C
macesztől	macesz	[/N][Abl]	4	8570080167	2035	-2.3309248931299953	0.375579529103281	9	3	6	2	TRUE	ae	től	front	C
macesznál	macesz	[/N][Ade]	1	8570080167	2035	-2.932984884457958	0.375579529103281	9	3	6	2	TRUE	ae	nál	back	C
macesznél	macesz	[/N][Ade]	3	8570080167	2035	-2.455863629738295	0.375579529103281	9	3	6	2	TRUE	ae	nél	front	C
maceszhoz	macesz	[/N][All]	7	8570080167	2035	-2.087886844443701	0.375579529103281	9	3	6	2	TRUE	ae	hoz	back	C
maceszhez	macesz	[/N][All]	10	8570080167	2035	-1.9329848844579576	0.375579529103281	9	3	6	2	TRUE	ae	hez	front	C
macesznak	macesz	[/N][Dat]	21	8570080167	2035	-1.6107655897240385	0.375579529103281	9	3	6	2	TRUE	ae	nak	back	C
macesznek	macesz	[/N][Dat]	10	8570080167	2035	-1.9329848844579576	0.375579529103281	9	3	6	2	TRUE	ae	nek	front	C
maceszról	macesz	[/N][Del]	8	8570080167	2035	-2.0298948974660145	0.375579529103281	9	3	6	2	TRUE	ae	ról	back	C
maceszről	macesz	[/N][Del]	6	8570080167	2035	-2.1548336340743144	0.375579529103281	9	3	6	2	TRUE	ae	ről	front	C
maceszból	macesz	[/N][Ela]	24	8570080167	2035	-1.552773642746352	0.375579529103281	9	3	6	2	TRUE	ae	ból	back	C
maceszből	macesz	[/N][Ela]	24	8570080167	2035	-1.552773642746352	0.375579529103281	9	3	6	2	TRUE	ae	ből	front	C
maceszba	macesz	[/N][Ill]	29	8570080167	2035	-1.4705868865590015	0.375579529103281	8	3	6	2	TRUE	ae	ba	back	C
maceszbe	macesz	[/N][Ill]	6	8570080167	2035	-2.1548336340743144	0.375579529103281	8	3	6	2	TRUE	ae	be	front	C
maceszban	macesz	[/N][Ine]	6	8570080167	2035	-2.1548336340743144	0.375579529103281	9	3	6	2	TRUE	ae	ban	back	C
maceszben	macesz	[/N][Ine]	2	8570080167	2035	-2.6319548887939765	0.375579529103281	9	3	6	2	TRUE	ae	ben	front	C
maceszok	macesz	[/N][Pl][Nom]	2	8570080167	2035	-2.6319548887939765	0.375579529103281	8	3	6	2	TRUE	ae	ok	back	V
maceszek	macesz	[/N][Pl][Nom]	1	8570080167	2035	-2.932984884457958	0.375579529103281	8	3	6	2	TRUE	ae	ek	front	V
maceszünk	macesz	[/N][Poss.1Pl][Nom]	1	8570080167	2035	-2.932984884457958	0.375579529103281	9	3	6	2	TRUE	ae	ünk	front	V
maceszuk	macesz	[/N][Poss.3Pl][Nom]	1	8570080167	2035	-2.932984884457958	0.375579529103281	8	3	6	2	TRUE	ae	uk	back	V
macesza	macesz	[/N][Poss.3Sg][Nom]	1	8570080167	2035	-2.932984884457958	0.375579529103281	7	3	6	2	TRUE	ae	a	back	V
macesze	macesz	[/N][Poss.3Sg][Nom]	2	8570080167	2035	-2.6319548887939765	0.375579529103281	7	3	6	2	TRUE	ae	e	front	V
maceszra	macesz	[/N][Subl]	14	8570080167	2035	-1.7868568487797198	0.375579529103281	8	3	6	2	TRUE	ae	ra	back	C
maceszre	macesz	[/N][Subl]	17	8570080167	2035	-1.702535963079684	0.375579529103281	8	3	6	2	TRUE	ae	re	front	C
maceszon	macesz	[/N][Supe]	3	8570080167	2035	-2.455863629738295	0.375579529103281	8	3	6	2	TRUE	ae	on	back	V
maceszen	macesz	[/N][Supe]	2	8570080167	2035	-2.6319548887939765	0.375579529103281	8	3	6	2	TRUE	ae	en	front	V
machertől	macher	[/N][Abl]	1	8570080167	1519	-2.932984884457958	0.2485728894048285	9	3	6	2	TRUE	ae	től	front	C
macherot	macher	[/N][Acc]	1	8570080167	1519	-2.932984884457958	0.2485728894048285	8	3	6	2	TRUE	ae	ot	back	V
machernél	macher	[/N][Ade]	1	8570080167	1519	-2.932984884457958	0.2485728894048285	9	3	6	2	TRUE	ae	nél	front	C
machernek	macher	[/N][Dat]	11	8570080167	1519	-1.8915921992997329	0.2485728894048285	9	3	6	2	TRUE	ae	nek	front	C
macherral	macher	[/N][Ins]	3	8570080167	1519	-2.455863629738295	0.2485728894048285	9	3	6	2	TRUE	ae	val	back	C
macherjai	macher	[/N][Pl.Poss.3Sg][Nom]	1	8570080167	1519	-2.932984884457958	0.2485728894048285	9	4	6	2	TRUE	ae	jai	back	C
macherok	macher	[/N][Pl][Nom]	6	8570080167	1519	-2.1548336340743144	0.2485728894048285	8	3	6	2	TRUE	ae	ok	back	V
macherek	macher	[/N][Pl][Nom]	23	8570080167	1519	-1.571257048440365	0.2485728894048285	8	3	6	2	TRUE	ae	ek	front	V
macherünk	macher	[/N][Poss.1Pl][Nom]	1	8570080167	1519	-2.932984884457958	0.2485728894048285	9	3	6	2	TRUE	ae	ünk	front	V
machera	macher	[/N][Poss.3Sg][Nom]	3	8570080167	1519	-2.455863629738295	0.2485728894048285	7	3	6	2	TRUE	ae	a	back	V
macherje	macher	[/N][Poss.3Sg][Nom]	1	8570080167	1519	-2.932984884457958	0.2485728894048285	8	3	6	2	TRUE	ae	je	front	C
macheren	macher	[/N][Supe]	1	8570080167	1519	-2.932984884457958	0.2485728894048285	8	3	6	2	TRUE	ae	en	front	V
macherré	macher	[/N][Transl]	1	8570080167	1519	-2.932984884457958	0.2485728894048285	8	3	6	2	TRUE	ae	vé	front	C
maglennel	maglen	[/N][Ins]	2	8570080167	10	-2.6319548887939765	-1.9329848844579576	9	3	6	2	FALSE	ae	vel	front	C
majsztertől	majszter	[/N][Abl]	1	8570080167	137	-2.932984884457958	-0.796264317301551	11	3	8	2	TRUE	ae	től	front	C
majszternak	majszter	[/N][Dat]	1	8570080167	137	-2.932984884457958	-0.796264317301551	11	3	8	2	TRUE	ae	nak	back	C
majszternek	majszter	[/N][Dat]	3	8570080167	137	-2.455863629738295	-0.796264317301551	11	3	8	2	TRUE	ae	nek	front	C
majszterről	majszter	[/N][Del]	1	8570080167	137	-2.932984884457958	-0.796264317301551	11	3	8	2	TRUE	ae	ről	front	C
majszterbe	majszter	[/N][Ill]	1	8570080167	137	-2.932984884457958	-0.796264317301551	10	3	8	2	TRUE	ae	be	front	C
majszterral	majszter	[/N][Ins]	1	8570080167	137	-2.932984884457958	-0.796264317301551	11	3	8	2	TRUE	ae	val	back	C
majszterek	majszter	[/N][Pl][Nom]	14	8570080167	137	-1.7868568487797198	-0.796264317301551	10	3	8	2	TRUE	ae	ek	front	V
majsztered	majszter	[/N][Poss.2Sg][Nom]	1	8570080167	137	-2.932984884457958	-0.796264317301551	10	3	8	2	TRUE	ae	ed	front	V
makettől	makett	[/N][Abl]	23	8570080167	42231	-1.571257048440365	1.6926464808727033	8	3	6	2	TRUE	ae	től	front	C
makettot	makett	[/N][Acc]	68	8570080167	42231	-1.1004759717517214	1.6926464808727033	8	3	6	2	TRUE	ae	ot	back	V
makettet	makett	[/N][Acc]	4245	8570080167	42231	0.6948928101220136	1.6926464808727033	8	3	6	2	TRUE	ae	et	front	V
makettnál	makett	[/N][Ade]	5	8570080167	42231	-2.234014880121939	1.6926464808727033	9	3	6	2	TRUE	ae	nál	back	C
makettnél	makett	[/N][Ade]	143	8570080167	42231	-0.777648846992896	1.6926464808727033	9	3	6	2	TRUE	ae	nél	front	C
maketthoz	makett	[/N][All]	1	8570080167	42231	-2.932984884457958	1.6926464808727033	9	3	6	2	TRUE	ae	hoz	back	C
maketthez	makett	[/N][All]	414	8570080167	42231	-0.3159845433370589	1.6926464808727033	9	3	6	2	TRUE	ae	hez	front	C
makettnak	makett	[/N][Dat]	13	8570080167	42231	-1.819041532151121	1.6926464808727033	9	3	6	2	TRUE	ae	nak	back	C
makettnek	makett	[/N][Dat]	319	8570080167	42231	-0.4291942014007767	1.6926464808727033	9	3	6	2	TRUE	ae	nek	front	C
makettról	makett	[/N][Del]	8	8570080167	42231	-2.0298948974660145	1.6926464808727033	9	3	6	2	TRUE	ae	ról	back	C
makettről	makett	[/N][Del]	390	8570080167	42231	-0.34192027743145864	1.6926464808727033	9	3	6	2	TRUE	ae	ről	front	C
makettból	makett	[/N][Ela]	15	8570080167	42231	-1.756893625402277	1.6926464808727033	9	3	6	2	TRUE	ae	ból	back	C
makettből	makett	[/N][Ela]	125	8570080167	42231	-0.8360748714499014	1.6926464808727033	9	3	6	2	TRUE	ae	ből	front	C
makettba	makett	[/N][Ill]	7	8570080167	42231	-2.087886844443701	1.6926464808727033	8	3	6	2	TRUE	ae	ba	back	C
makettbe	makett	[/N][Ill]	59	8570080167	42231	-1.1621328728158136	1.6926464808727033	8	3	6	2	TRUE	ae	be	front	C
makettban	makett	[/N][Ine]	22	8570080167	42231	-1.5905622036357516	1.6926464808727033	9	3	6	2	TRUE	ae	ban	back	C
makettben	makett	[/N][Ine]	214	8570080167	42231	-0.602571111108767	1.6926464808727033	9	3	6	2	TRUE	ae	ben	front	C
makettal	makett	[/N][Ins]	32	8570080167	42231	-1.427834906138052	1.6926464808727033	8	3	6	2	TRUE	ae	val	back	C
makettel	makett	[/N][Ins]	569	8570080167	42231	-0.17787261806288668	1.6926464808727033	8	3	6	2	TRUE	ae	vel	front	C
makettjaink	makett	[/N][Pl.Poss.1Pl][Nom]	1	8570080167	42231	-2.932984884457958	1.6926464808727033	11	4	6	2	TRUE	ae	jaink	back	C
makettjeink	makett	[/N][Pl.Poss.1Pl][Nom]	24	8570080167	42231	-1.552773642746352	1.6926464808727033	11	4	6	2	TRUE	ae	jeink	front	C
makettjaim	makett	[/N][Pl.Poss.1Sg][Nom]	4	8570080167	42231	-2.3309248931299953	1.6926464808727033	10	4	6	2	TRUE	ae	jaim	back	C
makettjeim	makett	[/N][Pl.Poss.1Sg][Nom]	75	8570080167	42231	-1.0579236210662577	1.6926464808727033	10	4	6	2	TRUE	ae	jeim	front	C
makettjeik	makett	[/N][Pl.Poss.3Pl][Nom]	36	8570080167	42231	-1.3766823836906703	1.6926464808727033	10	4	6	2	TRUE	ae	jeik	front	C
makettjai	makett	[/N][Pl.Poss.3Sg][Nom]	5	8570080167	42231	-2.234014880121939	1.6926464808727033	9	4	6	2	TRUE	ae	jai	back	C
makettjei	makett	[/N][Pl.Poss.3Sg][Nom]	705	8570080167	42231	-0.08479576746655913	1.6926464808727033	9	4	6	2	TRUE	ae	jei	front	C
makettok	makett	[/N][Pl][Nom]	22	8570080167	42231	-1.5905622036357516	1.6926464808727033	8	3	6	2	TRUE	ae	ok	back	V
makettek	makett	[/N][Pl][Nom]	5769	8570080167	42231	0.8281156545001844	1.6926464808727033	8	3	6	2	TRUE	ae	ek	front	V
makettünk	makett	[/N][Poss.1Pl][Nom]	56	8570080167	42231	-1.1847968574517571	1.6926464808727033	9	3	6	2	TRUE	ae	ünk	front	V
makettom	makett	[/N][Poss.1Sg][Nom]	2	8570080167	42231	-2.6319548887939765	1.6926464808727033	8	3	6	2	TRUE	ae	om	back	V
makettem	makett	[/N][Poss.1Sg][Nom]	306	8570080167	42231	-0.44726345797637784	1.6926464808727033	8	3	6	2	TRUE	ae	em	front	V
makettetek	makett	[/N][Poss.2Pl][Nom]	2	8570080167	42231	-2.6319548887939765	1.6926464808727033	10	4	6	2	TRUE	ae	etek	front	V
makettod	makett	[/N][Poss.2Sg][Nom]	3	8570080167	42231	-2.455863629738295	1.6926464808727033	8	3	6	2	TRUE	ae	od	back	V
maketted	makett	[/N][Poss.2Sg][Nom]	55	8570080167	42231	-1.192622194963714	1.6926464808727033	8	3	6	2	TRUE	ae	ed	front	V
makettjuk	makett	[/N][Poss.3Pl][Nom]	1	8570080167	42231	-2.932984884457958	1.6926464808727033	9	3	6	2	TRUE	ae	juk	back	C
makettjük	makett	[/N][Poss.3Pl][Nom]	26	8570080167	42231	-1.5180115364871398	1.6926464808727033	9	3	6	2	TRUE	ae	jük	front	C
makettja	makett	[/N][Poss.3Sg][Nom]	103	8570080167	42231	-0.9201476597527856	1.6926464808727033	8	3	6	2	TRUE	ae	ja	back	C
makettje	makett	[/N][Poss.3Sg][Nom]	2661	8570080167	42231	0.492059990093431	1.6926464808727033	8	3	6	2	TRUE	ae	je	front	C
makettra	makett	[/N][Subl]	22	8570080167	42231	-1.5905622036357516	1.6926464808727033	8	3	6	2	TRUE	ae	ra	back	C
makettre	makett	[/N][Subl]	279	8570080167	42231	-0.48738068118436023	1.6926464808727033	8	3	6	2	TRUE	ae	re	front	C
maketton	makett	[/N][Supe]	11	8570080167	42231	-1.8915921992997329	1.6926464808727033	8	3	6	2	TRUE	ae	on	back	V
maketten	makett	[/N][Supe]	1185	8570080167	42231	0.14073346588816485	1.6926464808727033	8	3	6	2	TRUE	ae	en	front	V
maketté	makett	[/N][Transl]	47	8570080167	42231	-1.2608870265222405	1.6926464808727033	7	3	6	2	TRUE	ae	vé	front	C
makettenként	makett	[/N][_Distr:nként/Adv]	15	8570080167	42231	-1.756893625402277	1.6926464808727033	12	4	6	2	TRUE	ae	enként	front	V
maltertól	malter	[/N][Abl]	10	8570080167	3492	-1.9329848844579576	0.6100893505755742	9	3	6	2	TRUE	ae	tól	back	C
maltertől	malter	[/N][Abl]	10	8570080167	3492	-1.9329848844579576	0.6100893505755742	9	3	6	2	TRUE	ae	től	front	C
malternál	malter	[/N][Ade]	2	8570080167	3492	-2.6319548887939765	0.6100893505755742	9	3	6	2	TRUE	ae	nál	back	C
malternél	malter	[/N][Ade]	6	8570080167	3492	-2.1548336340743144	0.6100893505755742	9	3	6	2	TRUE	ae	nél	front	C
malterhoz	malter	[/N][All]	20	8570080167	3492	-1.6319548887939763	0.6100893505755742	9	3	6	2	TRUE	ae	hoz	back	C
malterhez	malter	[/N][All]	12	8570080167	3492	-1.853803638410333	0.6100893505755742	9	3	6	2	TRUE	ae	hez	front	C
malternak	malter	[/N][Dat]	20	8570080167	3492	-1.6319548887939763	0.6100893505755742	9	3	6	2	TRUE	ae	nak	back	C
malternek	malter	[/N][Dat]	9	8570080167	3492	-1.978742375018633	0.6100893505755742	9	3	6	2	TRUE	ae	nek	front	C
malterról	malter	[/N][Del]	13	8570080167	3492	-1.819041532151121	0.6100893505755742	9	3	6	2	TRUE	ae	ról	back	C
malterről	malter	[/N][Del]	1	8570080167	3492	-2.932984884457958	0.6100893505755742	9	3	6	2	TRUE	ae	ről	front	C
malterból	malter	[/N][Ela]	32	8570080167	3492	-1.427834906138052	0.6100893505755742	9	3	6	2	TRUE	ae	ból	back	C
malterből	malter	[/N][Ela]	29	8570080167	3492	-1.4705868865590015	0.6100893505755742	9	3	6	2	TRUE	ae	ből	front	C
malterba	malter	[/N][Ill]	73	8570080167	3492	-1.069662024337502	0.6100893505755742	8	3	6	2	TRUE	ae	ba	back	C
malterbe	malter	[/N][Ill]	18	8570080167	3492	-1.6777123793546518	0.6100893505755742	8	3	6	2	TRUE	ae	be	front	C
malterban	malter	[/N][Ine]	17	8570080167	3492	-1.702535963079684	0.6100893505755742	9	3	6	2	TRUE	ae	ban	back	C
malterben	malter	[/N][Ine]	18	8570080167	3492	-1.6777123793546518	0.6100893505755742	9	3	6	2	TRUE	ae	ben	front	C
malterral	malter	[/N][Ins]	440	8570080167	3492	-0.28953220797177043	0.6100893505755742	9	3	6	2	TRUE	ae	val	back	C
malterrel	malter	[/N][Ins]	68	8570080167	3492	-1.1004759717517214	0.6100893505755742	9	3	6	2	TRUE	ae	vel	front	C
malterok	malter	[/N][Pl][Nom]	2	8570080167	3492	-2.6319548887939765	0.6100893505755742	8	3	6	2	TRUE	ae	ok	back	V
malterek	malter	[/N][Pl][Nom]	4	8570080167	3492	-2.3309248931299953	0.6100893505755742	8	3	6	2	TRUE	ae	ek	front	V
malterom	malter	[/N][Poss.1Sg][Nom]	2	8570080167	3492	-2.6319548887939765	0.6100893505755742	8	3	6	2	TRUE	ae	om	back	V
malterük	malter	[/N][Poss.3Pl][Nom]	1	8570080167	3492	-2.932984884457958	0.6100893505755742	8	3	6	2	TRUE	ae	ük	front	V
malterja	malter	[/N][Poss.3Sg][Nom]	11	8570080167	3492	-1.8915921992997329	0.6100893505755742	8	3	6	2	TRUE	ae	ja	back	C
maltere	malter	[/N][Poss.3Sg][Nom]	21	8570080167	3492	-1.6107655897240385	0.6100893505755742	7	3	6	2	TRUE	ae	e	front	V
malterra	malter	[/N][Subl]	16	8570080167	3492	-1.728864901802033	0.6100893505755742	8	3	6	2	TRUE	ae	ra	back	C
malterre	malter	[/N][Subl]	20	8570080167	3492	-1.6319548887939763	0.6100893505755742	8	3	6	2	TRUE	ae	re	front	C
malteron	malter	[/N][Supe]	5	8570080167	3492	-2.234014880121939	0.6100893505755742	8	3	6	2	TRUE	ae	on	back	V
malteren	malter	[/N][Supe]	3	8570080167	3492	-2.455863629738295	0.6100893505755742	8	3	6	2	TRUE	ae	en	front	V
malterrá	malter	[/N][Transl]	4	8570080167	3492	-2.3309248931299953	0.6100893505755742	8	3	6	2	TRUE	ae	vá	back	C
malterré	malter	[/N][Transl]	1	8570080167	3492	-2.932984884457958	0.6100893505755742	8	3	6	2	TRUE	ae	vé	front	C
malterenként	malter	[/N][_Distr:nként/Adv]	1	8570080167	3492	-2.932984884457958	0.6100893505755742	12	4	6	2	TRUE	ae	enként	front	V
marlennel	marlen	[/N][Ins]	4	8570080167	313	-2.3309248931299953	-0.43744054691150935	9	3	6	2	FALSE	ae	vel	front	C
marlenjük	marlen	[/N][Poss.3Pl][Nom]	1	8570080167	313	-2.932984884457958	-0.43744054691150935	9	3	6	2	FALSE	ae	jük	front	C
